,LamS,LamS1H,LamS2H,LamSP,LamSPH,MDF,MS12,MS22,NSD,NSI,Omega,PSD,PSI,S,T,U,XU11,XU12,XU21,XU22,XV11,XV12,XV21,XV22,YRA11,YRA12,YRA13,YRA21,YRA22,YRA23,YRB11,YRB12,YRB13,YRB21,YRB22,YRB23,YRC,YRD,mCha,mChi1,mChi2,mS1,mS2,mh1,mh2,mn1,mn2,mn3,mueg,mv1,mv2,mv3,vS,vevSM
1473,0.0001,0.0,0.0,0.1,0.0,720.8906138365053,8000000.0,7000000.0,4.513e-08,0.007390000000000002,0.0527,5.902e-08,0.0001696,0.00029192243,-0.000185421656,0.00015205169599999998,0.999799216,-0.020038152,0.020038152,0.999799216,0.998595239,-0.052986310999999994,0.052986310999999994,0.998595239,0.0,0.010609976689079785,0.010628029909700078,0.0,0.013877326377395657,0.6745588694001885,-3.78415034401908e-09,-3.2030768251690504e-09,5.309102240581193e-09,-3.408567475374388e-11,-3.815830118764541e-10,-5.005478349958158e-10,0.1,0.5,720.8906099999997,720.0225,1906.23038,2645.75131,2828.42712,124.861947,8514.65554,,,,0.0,3.4946007e-19,8.456436999999999e-12,4.9529823600000004e-11,26925.704569900143,244.874425
1474,0.0001,0.0,0.0,0.1,0.0,1306.006670912256,8000000.0,7000000.0,3.789e-07,4.228e-07,4.2,4.956000000000001e-07,1.276e-08,0.00024544432999999997,-0.00033636908799999996,4.66572901e-05,0.105754116,-0.99439231,0.99439231,0.105754116,0.0649055057,-0.997891415,0.997891415,0.0649055057,0.0,0.008679871753925756,0.0006989110259598307,0.0,0.2330341797067805,0.0021007506103194666,-1.1181198564146149e-07,-5.395587778716661e-07,-5.025480215368378e-07,3.6861990688165127e-09,1.854226942098757e-08,1.7612860452937318e-08,0.1,0.5,1306.0067,801.5482360000003,1310.60232,2645.75131,2828.42712,124.861947,3597.2464200000004,,,,0.0,4.87937702e-19,8.451949529999999e-12,4.96938625e-11,11375.492029139135,244.874425
1475,0.0001,0.0,0.0,0.1,0.0,1618.6176085857874,8000000.0,7000000.0,6.428e-08,1.566e-08,73.2,8.407e-08,4.124e-10,0.000207328158,-0.00040609039599999995,3.13906277e-05,0.0539944651,-0.998541235,0.998541235,0.0539944651,0.005619056559999999,-0.999984213,0.999984213,0.005619056559999999,0.0,0.00014374011858748855,0.008294790622984214,0.0,0.2958878259847501,0.3648099968536338,-4.710724791908758e-09,-1.1049509920885103e-07,-1.7975842859057218e-07,-5.090291374375996e-10,-4.78053270116969e-10,6.526981827445329e-10,0.1,0.5,1618.6176,168.445114,1620.95664,2645.75131,2828.42712,124.861947,754.39805,,,,0.0,4.2344301399999995e-19,8.98658695e-12,5.054947410000001e-11,2385.61611245462,244.874425
1476,0.0001,0.0,0.0,0.1,0.0,129.92411470143082,8000000.0,7000000.0,0.000293,6.969e-05,20.1,0.00038310000000000004,1.601e-06,0.269452966,0.0166038945,0.0131268509,0.554572535,-0.832135388,0.832135388,0.554572535,0.00681338689,-0.9999767890000001,0.9999767890000001,0.00681338689,0.0,0.017651867580124908,0.8994670790199458,0.0,0.0293211573439811,0.003746731235129088,-7.856073670832497e-08,-3.662848478268337e-07,-4.184438994067537e-07,-1.458719322930363e-06,-1.2793777218129095e-06,1.879991523522216e-06,0.1,0.5,129.92411,1.59622623,156.12975500000005,2645.75131,2828.42712,8.57838176,124.85910700000001,,,,0.0,3.14024127e-19,8.70351183e-12,4.99919008e-11,27.127224704431338,244.868856
1477,0.0001,0.0,0.0,0.1,0.0,778.3519112514942,8000000.0,7000000.0,1.158e-06,2.8300000000000003e-07,7.19,1.515e-06,6.9110000000000015e-09,0.0008730809819999999,-0.0017544641600000005,0.00015844526000000002,0.11153183300000001,-0.993760862,0.993760862,0.11153183300000001,0.0105380481,-0.999944473,0.999944473,0.0105380481,0.0,0.006598881424954598,0.014441239946264813,0.0,0.030114260579481706,0.0007361772619010063,-4.7616694840162786e-08,-2.153037400272812e-07,-2.295142387440031e-07,-3.4782988342277208e-09,2.935249624082893e-08,6.159256246264034e-08,0.1,0.5,778.35191,73.5423216,783.195153,2645.75131,2828.42712,124.861947,330.937765,,,,0.0,6.52205196e-20,8.76924699e-12,4.917747570000001e-11,1046.517121973302,244.874425
1478,0.0001,0.0,0.0,0.1,0.0,680.1488147694091,8000000.0,7000000.0,8.147e-07,1.9370000000000002e-07,3260.0,1.065e-06,4.45e-09,0.254479529,0.060050650899999995,0.004004419160000001,0.126269116,-0.991996023,0.991996023,0.126269116,0.000310400924,-0.999999952,0.999999952,0.000310400924,0.0,0.08257426558852461,0.0001921165657519588,0.0,0.08692677922109619,0.009187074099127323,3.173204604220652e-06,1.6709789579444838e-05,1.7390014057723926e-05,-2.974562014539745e-06,-1.463739447783121e-05,-1.4797418063493594e-05,0.1,0.5,680.1488099999998,1.67197511,685.6365969999998,2645.75131,2828.42712,7.53763065,124.859099,,,,0.0,3.56348836e-19,8.63652121e-12,4.91030651e-11,23.836081363413548,244.868839
1479,0.0001,0.0,0.0,0.1,0.0,493.1148048822998,8000000.0,7000000.0,1.486e-05,1.4499999999999993e-05,0.359,1.944e-05,3.7299999999999997e-07,0.0017071246100000001,-0.0023774955,0.00035108974800000017,0.25793067,-0.966163428,0.966163428,0.25793067,0.150915934,-0.9885466,0.9885466,0.150915934,0.0,0.35731474705267624,0.011634208497752244,0.0,0.25839197470130304,0.007946999199828487,-3.691982906738753e-07,-1.8559241685592602e-06,-1.7390803137459487e-06,4.6424684332303494e-07,2.336040662643444e-06,2.190116171396808e-06,0.1,0.5,493.1148,288.522806,504.53882300000004,2645.75131,2828.42712,124.861947,1320.20599,,,,0.0,2.85808689e-19,8.731974760000002e-12,5.04137851e-11,4174.857877051158,244.874425
1480,0.0001,0.0,0.0,0.1,0.0,1067.2299357623108,8000000.0,7000000.0,1.5369999999999998e-07,3.6530000000000004e-08,9380.0,2.01e-07,8.394999999999998e-10,0.24463855899999998,0.0612579852,0.0030872972499999996,0.0808551715,-0.9967258609999999,0.9967258609999999,0.0808551715,0.000149957909,-0.9999999890000001,0.9999999890000001,0.000149957909,0.0,0.18961508048316086,0.003457920469079253,0.0,0.001908056132301461,0.5643453100130362,-7.917861600610492e-08,-7.516508978024644e-08,8.85580109492901e-08,-3.4987257617304404e-08,-1.6596590755782162e-07,-1.810259655582656e-07,0.1,0.5,1067.2299,1.97933616,1070.7356300000001,2645.75131,2828.42712,8.88093773,124.85911000000002,,,,0.0,4.43101727e-19,8.77689411e-12,5.02721666e-11,28.083991388849157,244.86886
1481,0.0001,0.0,0.0,0.1,0.0,200.37272313349808,8000000.0,7000000.0,5.604e-05,0.006184,0.00524,7.328e-05,0.0001429,0.005530747879999999,-0.00464294091,0.00216014453,0.979584276,-0.201033942,0.201033942,0.979584276,0.9351453479999999,-0.354264278,0.354264278,0.9351453479999999,0.0,0.008031011975535329,0.08485290436420273,0.0,0.013376052787095858,0.00028033627816194303,-5.173088435330674e-09,-2.3885256632721208e-08,-2.4382687680934184e-08,-1.6806798737247642e-08,-5.4107732258387766e-09,3.561388713523299e-08,0.1,0.5,200.37272,191.282794,353.099065,2645.75131,2828.42712,124.861947,1507.47069,,,,0.0,1.41448119e-19,8.93538398e-12,5.05444945e-11,4767.040886543313,244.874425
1482,0.0001,0.0,0.0,0.1,0.0,1751.8242423430102,8000000.0,7000000.0,4.8600000000000005e-08,1.246e-08,42.9,6.356e-08,3.5460000000000005e-10,0.000174152506,-0.000327035881,2.635653060000001e-05,0.050691353200000004,-0.998714367,0.998714367,0.050691353200000004,0.00822420444,-0.9999661809999999,0.9999661809999999,0.00822420444,0.0,0.00048269910039831554,0.0008195844451453464,0.0,0.009955007520454572,0.06374270183121684,-2.2594890033608972e-07,6.565306617318516e-08,6.174878854994392e-07,4.3925644156713255e-10,-1.1010783918987983e-08,-1.7635757415594358e-08,0.1,0.5,1751.8242,284.2173160000001,1754.01998,2645.75131,2828.42712,124.861947,1272.65166,,,,0.0,2.40784694e-19,8.72852702e-12,5.0529529e-11,4024.477949031094,244.874425
1483,0.0001,0.0,0.0,0.1,0.0,249.9220955484496,8000000.0,7000000.0,7.374e-05,1.76e-05,2.4,9.643e-05,4.072e-07,0.11572854199999999,0.0334086383,0.00039299170100000016,0.327704328,-0.9447803309999999,0.9447803309999999,0.327704328,0.0118161853,-0.9999301859999999,0.9999301859999999,0.0118161853,0.0,0.0009506288512477713,0.00018846954647282842,0.0,0.03482263237517872,0.006855106929685641,-0.0059082687294093605,-0.034098263025588084,-0.032845897380818716,0.00014488985991048292,0.0008369501394083617,0.0008065375300418281,0.1,0.5,249.9221,9.01155581,264.510854,2645.75131,2828.42712,42.6533956,124.85980500000001,,,,0.0,5.126126810000001e-19,8.54989814e-12,4.94791223e-11,134.8818847772208,244.87022400000004
1484,0.0001,0.0,0.0,0.1,0.0,475.0013738512355,8000000.0,7000000.0,5.8570000000000025e-06,1.392e-06,67.7,7.66e-06,3.211e-08,0.16742748400000002,0.0528972093,-0.000927032914,0.17932968800000001,-0.9837890340000001,0.9837890340000001,0.17932968800000001,0.0020303172399999997,-0.9999979390000001,0.9999979390000001,0.0020303172399999997,0.0,0.08850905870690537,0.24431480185888704,0.0,0.979927927530304,0.4074102379596001,-3.908714362400277e-08,-2.3243421629788152e-07,-2.835962907001048e-07,-3.77823208015266e-09,1.1994889538944631e-08,3.113338757437129e-08,0.1,0.5,475.00137,5.37782383,482.827491,2645.75131,2828.42712,24.446613,124.859351,,,,0.0,2.89861084e-19,8.89313866e-12,4.94353033e-11,77.3069780769427,244.86933399999998
1485,0.0001,0.0,0.0,0.1,0.0,668.2379317333354,8000000.0,7000000.0,1.715e-06,4.075e-07,95.0,2.242e-06,9.420000000000001e-09,0.125109316,0.0497750763,-0.00216840371,0.128501703,-0.991709288,0.991709288,0.128501703,0.00157419874,-0.999998761,0.999998761,0.00157419874,0.0,0.000576825651168205,0.0004102663877879078,0.0,0.0017281130939859946,0.3927125883710938,-7.963863034490467e-06,-5.713051382070744e-06,9.085885207231887e-06,-7.252266893407477e-09,-7.136975766879464e-08,-7.368060010088541e-08,0.1,0.5,668.23793,8.18618957,673.823579,2645.75131,2828.42712,36.9157653,124.85965,,,,0.0,5.60026226e-19,8.82957896e-12,5.04647651e-11,116.73789682440486,244.86992
1486,0.0001,0.0,0.0,0.1,0.0,457.3910698939114,8000000.0,7000000.0,1.63e-05,0.006187,0.0254,2.132e-05,0.00014319999999999998,0.00134266704,-0.00130774399,0.00038702041400000004,0.9683264090000001,-0.249687735,0.249687735,0.9683264090000001,0.9444000359999999,-0.32879868,0.32879868,0.9444000359999999,0.0,0.00028588405338399365,0.05681605273254525,0.0,0.009214334172386266,0.0035257329594709274,-1.8988517288442334e-09,-1.1766464571821012e-08,-1.4452491457023648e-08,-1.0671353426237638e-08,-9.962170073400565e-09,1.1857347864242693e-08,0.1,0.5,457.39107,446.089396,602.310644,2645.75131,2828.42712,124.861947,2627.05856,,,,0.0,2.92139614e-19,8.957761840000001e-12,5.0246568200000004e-11,8307.488634756786,244.874425
1487,0.0001,0.0,0.0,0.1,0.0,632.5264395784986,8000000.0,7000000.0,2.5269999999999997e-06,6.06e-07,0.636,3.3039999999999996e-06,1.4350000000000001e-08,0.00127293679,-0.0027184718300000002,0.000296503264,0.136043891,-0.9907028109999999,0.9907028109999999,0.136043891,0.00776155564,-0.999969879,0.999969879,0.00776155564,0.0,0.00030508072871423446,0.01811468113429589,0.0,0.11481725552013933,0.00015286509405634883,-8.562737396402272e-08,-3.9077016153579434e-07,-3.890456480664224e-07,-7.215979174889703e-09,-6.477753227125504e-09,1.0033010579742394e-08,0.1,0.5,632.5264400000002,36.0868036,638.4431139999998,2645.75131,2828.42712,124.861947,162.894693,,,,0.0,4.901786970000001e-19,8.63568913e-12,4.97759459e-11,515.1182453694745,244.874425
1488,0.0001,0.0,0.0,0.1,0.0,995.0616240272307,8000000.0,7000000.0,4.3619999999999995e-07,1.0539999999999999e-07,23.7,5.704e-07,2.585e-09,0.000542879442,-0.0010928388000000001,9.118607090000001e-05,0.0872194164,-0.996189125,0.996189125,0.0872194164,0.006895377929999999,-0.999976227,0.999976227,0.006895377929999999,0.0,0.0004678748957941499,0.223803866705665,0.0,0.0044030335797921065,0.0014606340110411536,-1.9141164721932427e-09,-1.2558392925710047e-08,-1.2137557044240936e-08,-7.646008274175573e-08,-6.975490391903178e-08,9.869890165231536e-08,0.1,0.5,995.06162,78.66741390000001,998.844435,2645.75131,2828.42712,124.861947,353.148812,,,,0.0,1.0306749e-19,8.68302619e-12,4.96095923e-11,1116.7546284996615,244.874425
1489,0.0001,0.0,0.0,0.1,0.0,1155.5793466163566,8000000.0,7000000.0,9.05e-06,0.003535,0.203,1.184e-05,8.284e-05,0.000244609465,-0.000266927228,5.92964724e-05,0.841563803,-0.540157722,0.540157722,0.841563803,0.8210801670000001,-0.570812894,0.570812894,0.8210801670000001,0.0,0.0013115605092323716,0.00767452378740027,0.0,0.0078548904093735,0.5325655832696545,-3.2587966232328785e-08,-2.5691262699453512e-08,4.1393312584034034e-08,3.3690373684353514e-10,-1.4315073411138025e-10,-1.0177039793253793e-09,0.1,0.5,1155.5793,1127.45254,1221.16104,2645.75131,2828.42712,124.861947,5328.27279,,,,0.0,4.55129413e-19,8.97164089e-12,4.97083477e-11,16849.477834624235,244.874425
1490,0.0001,0.0,0.0,0.1,0.0,271.4872665761237,8000000.0,7000000.0,5.842e-05,1.4000000000000001e-05,1.29,7.639e-05,3.2520000000000003e-07,0.07371025120000001,0.02437736,0.000265912906,0.304495582,-0.952513748,0.952513748,0.304495582,0.0150780351,-0.99988632,0.99988632,0.0150780351,0.0,0.09717763192459017,0.0011847677191436632,0.0,0.28477656056989503,0.8900512265874981,-2.4190170463585068e-08,5.082228788597711e-08,1.4641479451965392e-07,-5.908999875544425e-09,-2.8213623184096814e-08,-3.0782497370975285e-08,0.1,0.5,271.48727,13.443527,284.98949,2645.75131,2828.42712,63.111368299999995,124.86038400000001,,,,0.0,2.3334223699999996e-19,8.90950955e-12,5.04336406e-11,199.57566782066158,244.87135899999998
1491,0.0001,0.0,0.0,0.1,0.0,114.88379855914837,8000000.0,7000000.0,0.00023609999999999997,0.0053289999999999995,0.0017399999999999998,0.0003088,0.0001233,0.014560452,-0.0119506015,0.00777589874,0.9708447440000001,-0.239709162,0.239709162,0.9708447440000001,0.875877813,-0.48253296,0.48253296,0.875877813,0.0,0.023942677463473862,0.80044838900787,0.0,0.0005194446153636683,0.2328181581415845,-2.953003658358752e-08,-2.2957498933946718e-08,3.4152845435778905e-08,8.741505733664672e-08,5.188846105938002e-08,-1.2248013809742241e-07,0.1,0.5,114.8838,103.645997,231.260331,2645.75131,2828.42712,124.861947,933.060666,,,,0.0,2.77642526e-19,8.56093339e-12,5.0878303499999996e-11,2950.596926709568,244.874425
1492,0.0001,0.0,0.0,0.1,0.0,1270.8880410490528,8000000.0,7000000.0,8.427999999999997e-08,2.003e-08,12100.0,1.102e-07,4.6060000000000004e-10,0.235015953,0.061275482,0.00232479247,0.0679637648,-0.99768779,0.99768779,0.0679637648,0.000123500106,-0.999999992,0.999999992,0.000123500106,0.0,0.0004913610722359405,0.014277953256166681,0.0,0.0046174399278741144,0.0002669972048195356,-1.181864280010223e-06,-6.289364485217064e-06,-5.806891739605607e-06,-2.3195019521497015e-06,-1.5579832702185991e-06,3.4859631784433402e-06,0.1,0.5,1270.888,2.30938947,1273.8333599999999,2645.75131,2828.42712,10.351839199999999,124.859124,,,,0.0,3.8997647799999994e-19,8.86299425e-12,4.967674570000001e-11,32.735390112788586,244.868888
1493,0.0001,0.0,0.0,0.1,0.0,670.702694812493,8000000.0,7000000.0,9.665e-07,2.298e-07,2070.0,1.264e-06,5.28e-09,0.24494961399999998,0.0597572047,0.0032174581699999996,0.128018884,-0.99177173,0.99177173,0.128018884,0.00037831812400000004,-0.9999999279999999,0.9999999279999999,0.00037831812400000004,0.0,0.04868632014823723,0.00048055112836811574,0.0,0.3358578604072752,0.00038159593926052806,-6.278882775441076e-05,-0.0002989995156944373,-0.00028663243782326434,8.236290023715373e-06,3.939506816834147e-05,3.785966439240487e-05,0.1,0.5,670.7026900000002,1.98204339,676.26715,2645.75131,2828.42712,8.93750709,124.85911000000002,,,,0.0,3.5786484199999996e-19,8.43150558e-12,4.966674860000001e-11,28.262878900485376,244.868862
1494,0.0001,0.0,0.0,0.1,0.0,134.21152520251306,8000000.0,7000000.0,0.0004053999999999999,9.658e-05,4.15,0.0005302000000000001,2.222e-06,0.218505458,0.0166766606,0.009521814640000001,0.5422880210000001,-0.840192658,0.840192658,0.5422880210000001,0.0130614974,-0.999914695,0.999914695,0.0130614974,0.0,0.0003781610229210159,0.1318674581528545,0.0,0.0049984597241517536,0.1819172695029304,7.627948129237503e-06,5.6416129554231726e-06,-9.630563900721823e-06,-5.134692653063676e-06,-4.477670345172883e-06,5.361042841234187e-06,0.1,0.5,134.21153,3.23260607,159.725367,2645.75131,2828.42712,17.204888,124.85921599999999,,,,0.0,3.39023675e-19,8.83763042e-12,5.0592878499999994e-11,54.40663337406517,244.86906800000003
1495,0.0001,0.0,0.0,0.1,0.0,1546.6576770887616,8000000.0,7000000.0,7.857999999999999e-08,1.972e-08,38.9,1.028e-07,5.356e-10,0.00022480453199999999,-0.00042972885,3.4226003600000005e-05,0.056985568099999995,-0.9983750020000001,0.9983750020000001,0.056985568099999995,0.00791813841,-0.999968651,0.999968651,0.00791813841,0.0,0.0003885080131317264,0.00011379138304956614,0.0,0.021450877005444083,0.00010552755746766228,-1.7333868043140391e-06,-9.191002194020484e-06,-7.5836099851224105e-06,2.374408711121501e-08,1.4937237455943927e-07,1.3405292500886426e-07,0.1,0.5,1546.6577,214.907917,1549.12654,2645.75131,2828.42712,124.861947,962.631567,,,,0.0,3.67372776e-19,8.660361900000001e-12,5.0777361600000007e-11,3044.108270388821,244.874425
1496,0.0001,0.0,0.0,0.1,0.0,897.5549976813808,8000000.0,7000000.0,3.041e-07,7.23e-08,5450.0,3.977e-07,1.661e-09,0.245161868,0.06086079570000001,0.0031539772999999998,0.09601047730000001,-0.995380323,0.995380323,0.09601047730000001,0.00021024680599999998,-0.999999978,0.999999978,0.00021024680599999998,0.0,0.4369755204098584,0.00031767116438499694,0.0,0.0001045277962800084,0.0008035448294630173,-2.5792765949974763e-08,2.8662043158715727e-09,7.477047373610058e-08,-2.746507596389469e-05,-0.00013388158372752124,-0.00012071291109490088,0.1,0.5,897.555,1.96549457,901.7206380000001,2645.75131,2828.42712,8.83075397,124.859109,,,,0.0,3.8000527899999996e-19,8.52886978e-12,4.95338027e-11,27.925296028360194,244.86886
1497,0.0001,0.0,0.0,0.1,0.0,354.7788392560649,8000000.0,7000000.0,0.000109,0.0007567,0.0503,0.0001425,1.814e-05,0.00272437744,-0.00318290517,0.000679148674,0.616649723,-0.787237651,0.787237651,0.616649723,0.5116573329999999,-0.859189603,0.859189603,0.5116573329999999,0.0,0.00021490011688224037,0.004717366362576842,0.0,0.006297447227981186,0.0058178726713500216,-2.8854922106230353e-08,-2.9053961443308623e-07,-3.180627671143682e-07,-2.3693620310411517e-08,-1.370230729008097e-08,4.260008801687728e-08,0.1,0.5,354.77884,294.37327,387.204919,2645.75131,2828.42712,124.861947,1436.80068,,,,0.0,1.7699023199999999e-19,8.46706973e-12,5.02718936e-11,4543.562704482597,244.874425
1498,0.0001,0.0,0.0,0.1,0.0,1104.297874890742,8000000.0,7000000.0,2.2850000000000001e-07,5.4299999999999997e-08,745.0,2.989e-07,1.254e-09,0.137570785,0.0534381393,-0.00214996583,0.07816130610000001,-0.9969407259999999,0.9969407259999999,0.07816130610000001,0.000512405599,-0.999999869,0.999999869,0.000512405599,0.0,0.005287445701389853,0.020082589712572048,0.0,0.8375392118974838,0.3792871739276272,-2.5827889996716327e-07,-1.4226905155896645e-06,-1.808310775942968e-06,-2.74820836218762e-09,4.017230068111674e-09,1.5153362290209098e-08,0.1,0.5,1104.2979,7.23949555,1107.6864699999999,2645.75131,2828.42712,32.4753551,124.85953700000002,,,,0.0,1.4738141699999999e-19,8.43806642e-12,4.9684565999999996e-11,102.69608876368272,244.86969700000003
1499,0.0001,0.0,0.0,0.1,0.0,380.99798973682863,8000000.0,7000000.0,1.749e-05,4.205e-06,1.04,2.287e-05,9.846e-08,0.021765261,0.00658100528,0.00032512947,0.222334246,-0.9749705040000001,0.9749705040000001,0.222334246,0.013231306100000001,-0.9999124620000001,0.9999124620000001,0.013231306100000001,0.0,0.017740801893157018,0.007528866861277409,0.0,0.0007076570391746777,0.015409843637909044,-1.0580408787827123e-07,-6.485506056773237e-08,1.6842297260825743e-07,-1.3547412150806873e-07,-8.332468397382004e-07,-9.189735321504604e-07,0.1,0.5,380.99799,22.67352480000001,390.744784,2645.75131,2828.42712,103.993104,124.86146699999999,,,,0.0,1.03605254e-19,8.56352203e-12,5.07849403e-11,328.8550719878852,244.873484
1500,0.0001,0.0,0.0,0.1,0.0,639.1135879666742,8000000.0,7000000.0,7.048999999999998e-07,1.6760000000000002e-07,7370.0,9.218000000000001e-07,3.848e-09,0.275764225,0.060082599800000004,0.006002523879999999,0.134234194,-0.990949636,0.990949636,0.134234194,0.000219770948,-0.9999999759999999,0.9999999759999999,0.000219770948,0.0,0.0002566630998066021,0.0014248694525985858,0.0,0.8512842253614726,0.005301739759284958,-3.5630200192686134e-05,-0.00016823862322407518,-0.00016754878312354654,-2.7275274855801498e-08,1.1557295361075657e-08,8.861804503908235e-08,0.1,0.5,639.11359,1.04636974,644.950612,2645.75131,2828.42712,4.72224567,124.859081,,,,0.0,4.771078779999999e-19,8.94663208e-12,4.92880309e-11,14.933051760529318,244.868804
1501,0.0001,0.0,0.0,0.1,0.0,499.199183799922,8000000.0,7000000.0,4.459e-06,1.06e-06,140.0,5.8310000000000014e-06,2.4409999999999998e-08,0.18962358399999998,0.055227542000000004,-8.916993859999998e-05,0.170887591,-0.985290531,0.985290531,0.170887591,0.0014445025699999993,-0.9999989570000001,0.9999989570000001,0.0014445025699999993,0.0,0.9907620691730952,0.5706869328702434,0.0,0.11581534876325215,0.00023155453076377334,-2.5957009634679102e-08,-1.251841181621099e-07,-1.1237336174795673e-07,1.3030035163765463e-07,9.062427249175577e-07,9.587752998092556e-07,0.1,0.5,499.19917999999996,4.21970076,506.65123,2645.75131,2828.42712,19.1527831,124.859249,,,,0.0,4.2714888299999997e-19,8.63218716e-12,5.0385544700000003e-11,60.56641761391585,244.869133
1502,0.0001,0.0,0.0,0.1,0.0,249.35913697224566,8000000.0,7000000.0,9.331e-05,2.615e-05,0.00717,0.000122,6.253e-07,0.006414213520000001,-0.0137824984,0.00299142948,0.340869598,-0.940110588,0.940110588,0.340869598,0.07022641519999999,-0.997531078,0.997531078,0.07022641519999999,0.0,0.03854954734544845,0.0008650948562853477,0.0,0.003543870022901565,0.03379219649976425,-2.2716719751048167e-08,-9.406384750261334e-09,5.565819154223036e-08,-4.286307347338994e-08,-2.0297645868458574e-07,-2.2407142537730704e-07,0.1,0.5,249.35914,51.373307000000004,264.589608,2645.75131,2828.42712,124.861947,243.78108799999998,,,,0.0,2.5601444699999998e-19,8.70963681e-12,4.95904907e-11,770.9034945793344,244.874425
1503,0.0001,0.0,0.0,0.1,0.0,1032.4806025823743,8000000.0,7000000.0,2.446e-07,5.813e-08,2280.0,3.199e-07,1.338e-09,0.19841188,0.059261293,1.17614704e-05,0.0835586484,-0.996502861,0.996502861,0.0835586484,0.000306272805,-0.999999953,0.999999953,0.000306272805,0.0,0.5194806559427185,0.0008519155190100668,0.0,0.008829457393312963,0.005750148744935185,1.9353882529692432e-08,1.5336691749563428e-07,1.7808034410725837e-07,-1.9352075946138002e-06,-8.9921589046056e-06,-8.65318374932778e-06,0.1,0.5,1032.4806,3.78441652,1036.10395,2645.75131,2828.42712,16.9838192,124.85921200000001,,,,0.0,3.2758078100000003e-19,8.94269265e-12,4.92584052e-11,53.70755156818945,244.869061
1504,0.0001,0.0,0.0,0.1,0.0,781.6551194391786,8000000.0,7000000.0,8.481e-07,2.015e-07,346.0,1.109e-06,4.649e-09,0.16072006,0.0553705008,-0.00150216831,0.110090516,-0.993921565,0.993921565,0.110090516,0.000809093514,-0.9999996729999999,0.9999996729999999,0.000809093514,0.0,0.0009591230389954996,0.0020006994905807447,0.0,0.0017738118218368773,0.0696238916067232,-6.318215322147818e-06,-4.674189354497712e-06,8.09554659827328e-06,5.804312174283921e-08,-4.062978014158775e-07,-7.569983481813781e-07,0.1,0.5,781.65512,5.74465551,786.435159,2645.75131,2828.42712,25.847987399999997,124.859381,,,,0.0,2.0366366500000002e-19,8.706269479999999e-12,5.02699956e-11,81.73851302662085,244.86939300000003
1505,0.0001,0.0,0.0,0.1,0.0,1423.4567492713693,8000000.0,7000000.0,1.0300000000000001e-07,2.447e-08,12.1,1.346e-07,5.891000000000001e-10,0.00026901731100000003,-0.000551288739,4.300539160000001e-05,0.0608000367,-0.9981499659999999,0.9981499659999999,0.0608000367,0.00235827274,-0.999997219,0.999997219,0.00235827274,0.0,0.03796059713324583,0.00011200745845914197,0.0,0.0002607678218001016,0.4815893769496038,-1.3917901386221088e-08,-1.0187768897457744e-08,1.508924208917594e-08,-1.3933669377607114e-09,-7.287822599231149e-09,-6.259678024680902e-09,0.1,0.5,1423.4567,55.21212360000001,1426.09106,2645.75131,2828.42712,124.861947,247.373085,,,,0.0,3.2113975199999998e-19,8.57783839e-12,4.9968730900000004e-11,782.2623768323607,244.874425
1506,0.0001,0.0,0.0,0.1,0.0,1043.5981844865366,8000000.0,7000000.0,1.955e-07,4.6470000000000005e-08,5120.0,2.556e-07,1.068e-09,0.228199493,0.0607034921,0.00184888603,0.0826739446,-0.99657665,0.99657665,0.0826739446,0.00020285916000000001,-0.999999979,0.999999979,0.00020285916000000001,0.0,0.0001271549523228777,0.0003625171629044314,0.0,0.0005558309195641893,0.004089664385266499,-0.00012631309076249544,-1.7399352416063488e-06,0.00031058937997804784,6.147266909494875e-06,-1.7470526222788648e-05,-4.490677366724045e-05,0.1,0.5,1043.5982,2.56070344,1047.18305,2645.75131,2828.42712,11.4911519,124.859136,,,,0.0,3.10941583e-19,8.66756852e-12,5.0442159399999995e-11,36.33821305223832,244.868913
1507,0.0001,0.0,0.0,0.1,0.0,1255.510842082072,8000000.0,7000000.0,1.178e-07,2.8e-08,3410.0,1.541e-07,6.45e-10,0.187580797,0.0588990788,-0.0005514073520000001,0.06879289599999999,-0.997630963,0.997630963,0.06879289599999999,0.000235088033,-0.999999972,0.999999972,0.000235088033,0.0,0.0252560023592792,0.00011465977732562569,0.0,0.0015364687709804787,0.17060064215151285,-2.48120769901606e-07,-2.304439271505569e-07,3.1554162853945216e-07,-5.2730016740579185e-08,-2.532958775319979e-07,-2.544648675884504e-07,0.1,0.5,1255.5108,4.29049483,1258.49218,2645.75131,2828.42712,19.233239899999997,124.85925,,,,0.0,2.93653359e-19,8.72249488e-12,5.02792091e-11,60.820845209606865,244.869135
1508,0.0001,0.0,0.0,0.1,0.0,408.5521289243261,8000000.0,7000000.0,1.457e-05,3.756e-06,0.0699,1.906e-05,9.064e-08,0.00289226576,-0.005859083910000001,0.000762947383,0.211736755,-0.977326735,0.977326735,0.211736755,0.031316087400000005,-0.999509531,0.999509531,0.031316087400000005,0.0,0.2588814067974594,0.8719762492913358,0.0,0.00010763930109349712,0.3558982722495989,-2.650555042300021e-09,-2.7323611060511866e-09,3.4146270127620793e-09,2.9942833801276008e-09,-7.411576393399568e-09,-2.0623993468095733e-08,0.1,0.5,408.55213,60.4252872,417.82521,2645.75131,2828.42712,124.861947,276.36362599999995,,,,0.0,2.73950971e-19,8.76236773e-12,4.948111920000001e-11,873.9385183000354,244.874425
